0.3345,0.3341,0.3250,0.3230,0.3057,0.3018,0.2945,0.2871,0.2764,0.2668,0.2445,0.2306,0.2036,0.1781,0.1550,0.1355,0.1169,0.1016,0.0903,0.0810,0.0728,0.0680,0.0654,0.0609,0.0573,0.0558,0.0534,0.0501,0.0473,0.0450,0.0425,0.0399,0.0377,0.0353,0.0332,0.0311,0.0292,0.0278,0.0257,0.0242,0.0230,0.0216,0.0199,0.0195,0.0188,0.0183,0.0176,0.0171,0.0169,0.0158,0.0150,0.0142,0.0136,0.0143,0.0136,0.0128,0.0130,0.0125,0.0128,0.0122,0.0121,0.0122,0.0121,0.0121,0.0118,0.0113,0.0115,0.0111,0.0111,0.0108,0.0105,0.0103,0.0104,0.0102,0.0105,0.0099,0.0102,0.0097,0.0094,0.0096,0.0096,0.0096,0.0094,0.0097,0.0096,0.0099,0.0099,0.0099,0.0099,0.0099
0.3739,0.3691,0.3592,0.3487,0.3292,0.3184,0.3055,0.2908,0.2773,0.2702,0.2507,0.2394,0.2143,0.1979,0.1818,0.1686,0.1562,0.1476,0.1388,0.1321,0.1239,0.1161,0.1122,0.1035,0.0960,0.0905,0.0842,0.0793,0.0755,0.0731,0.0703,0.0687,0.0668,0.0660,0.0647,0.0637,0.0624,0.0607,0.0591,0.0573,0.0558,0.0541,0.0517,0.0504,0.0482,0.0463,0.0445,0.0425,0.0410,0.0387,0.0360,0.0346,0.0327,0.0322,0.0301,0.0288,0.0278,0.0275,0.0274,0.0264,0.0258,0.0255,0.0259,0.0260,0.0256,0.0257,0.0256,0.0257,0.0256,0.0258,0.0259,0.0262,0.0271,0.0270,0.0278,0.0274,0.0275,0.0277,0.0275,0.0282,0.0280,0.0282,0.0281,0.0286,0.0290,0.0290,0.0294,0.0294,0.0296,0.0299
0.4259,0.4231,0.4149,0.4071,0.3936,0.3853,0.3777,0.3699,0.3639,0.3620,0.3513,0.3452,0.3302,0.3213,0.3111,0.2994,0.2876,0.2741,0.2596,0.2497,0.2328,0.2157,0.2071,0.1883,0.1761,0.1646,0.1522,0.1397,0.1286,0.1195,0.1126,0.1079,0.1057,0.1036,0.1012,0.1000,0.0986,0.0973,0.0951,0.0932,0.0923,0.0903,0.0879,0.0864,0.0842,0.0828,0.0809,0.0786,0.0767,0.0749,0.0722,0.0708,0.0681,0.0677,0.0651,0.0635,0.0624,0.0619,0.0613,0.0603,0.0591,0.0581,0.0579,0.0572,0.0562,0.0557,0.0546,0.0541,0.0527,0.0521,0.0508,0.0500,0.0493,0.0481,0.0476,0.0465,0.0452,0.0441,0.0433,0.0422,0.0409,0.0397,0.0382,0.0370,0.0358,0.0343,0.0331,0.0320,0.0312,0.0301
0.2888,0.2803,0.2683,0.2583,0.2451,0.2376,0.2297,0.2228,0.2155,0.2124,0.2043,0.1971,0.1881,0.1809,0.1737,0.1678,0.1628,0.1538,0.1490,0.1435,0.1379,0.1329,0.1294,0.1238,0.1189,0.1172,0.1134,0.1102,0.1062,0.1067,0.0986,0.0983,0.0968,0.0935,0.0908,0.0896,0.0878,0.0841,0.0811,0.0780,0.0759,0.0731,0.0713,0.0700,0.0682,0.0674,0.0665,0.0647,0.0639,0.0634,0.0613,0.0609,0.0604,0.0600,0.0592,0.0586,0.0584,0.0580,0.0576,0.0574,0.0567,0.0561,0.0562,0.0561,0.0555,0.0553,0.0549,0.0543,0.0528,0.0530,0.0516,0.0509,0.0514,0.0510,0.0518,0.0526,0.0533,0.0578,0.0579,0.0628,0.0646,0.0726,0.0782,0.0829,0.0959,0.1119,0.1201,0.1413,0.1550,0.1690
0.1477,0.1415,0.1316,0.1228,0.1122,0.1054,0.0980,0.0925,0.0899,0.0894,0.0898,0.0938,0.0968,0.1032,0.1080,0.1105,0.1192,0.1200,0.1242,0.1224,0.1238,0.1271,0.1265,0.1292,0.1279,0.1296,0.1268,0.1241,0.1171,0.1176,0.1028,0.1026,0.0972,0.0911,0.0806,0.0806,0.0734,0.0684,0.0658,0.0622,0.0610,0.0592,0.0570,0.0561,0.0548,0.0544,0.0531,0.0520,0.0511,0.0504,0.0489,0.0475,0.0475,0.0478,0.0459,0.0453,0.0446,0.0439,0.0434,0.0426,0.0415,0.0412,0.0405,0.0400,0.0385,0.0375,0.0375,0.0363,0.0354,0.0348,0.0334,0.0326,0.0326,0.0316,0.0301,0.0298,0.0290,0.0284,0.0271,0.0258,0.0261,0.0272,0.0284,0.0308,0.0359,0.0436,0.0489,0.0644,0.0815,0.0977
0.0663,0.0641,0.0619,0.0599,0.0567,0.0561,0.0542,0.0546,0.0522,0.0513,0.0494,0.0488,0.0470,0.0451,0.0430,0.0416,0.0410,0.0393,0.0379,0.0366,0.0356,0.0354,0.0345,0.0351,0.0343,0.0343,0.0341,0.0331,0.0325,0.0322,0.0310,0.0308,0.0307,0.0295,0.0291,0.0282,0.0277,0.0264,0.0252,0.0236,0.0223,0.0212,0.0199,0.0196,0.0190,0.0182,0.0177,0.0171,0.0168,0.0164,0.0159,0.0153,0.0150,0.0150,0.0145,0.0142,0.0139,0.0135,0.0133,0.0130,0.0125,0.0126,0.0122,0.0120,0.0118,0.0114,0.0113,0.0109,0.0109,0.0106,0.0104,0.0101,0.0098,0.0093,0.0093,0.0087,0.0083,0.0077,0.0076,0.0071,0.0066,0.0064,0.0059,0.0054,0.0050,0.0053,0.0077,0.0159,0.0236,0.0333
0.1342,0.1318,0.1268,0.1227,0.1151,0.1122,0.1077,0.1040,0.1019,0.1004,0.0976,0.0971,0.0940,0.0910,0.0861,0.0817,0.0829,0.0759,0.0725,0.0640,0.0584,0.0544,0.0521,0.0489,0.0461,0.0456,0.0433,0.0402,0.0374,0.0369,0.0324,0.0310,0.0292,0.0277,0.0247,0.0239,0.0224,0.0207,0.0193,0.0185,0.0168,0.0164,0.0149,0.0145,0.0133,0.0129,0.0120,0.0114,0.0108,0.0105,0.0099,0.0093,0.0086,0.0086,0.0079,0.0075,0.0074,0.0067,0.0065,0.0060,0.0053,0.0051,0.0048,0.0044,0.0040,0.0034,0.0030,0.0027,0.0025,0.0021,0.0017,0.0015,0.0011,0.0009,0.0007,0.0005,0.0003,0.0002,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0001,0.0022,0.0080
0.1711,0.1611,0.1471,0.1378,0.1240,0.1178,0.1120,0.1081,0.1059,0.1055,0.1025,0.1024,0.0974,0.0931,0.0888,0.0856,0.0845,0.0804,0.0763,0.0720,0.0698,0.0675,0.0662,0.0631,0.0600,0.0586,0.0557,0.0524,0.0497,0.0470,0.0432,0.0413,0.0392,0.0375,0.0357,0.0341,0.0326,0.0306,0.0292,0.0273,0.0263,0.0247,0.0232,0.0231,0.0218,0.0215,0.0204,0.0195,0.0190,0.0177,0.0171,0.0160,0.0152,0.0152,0.0142,0.0136,0.0134,0.0123,0.0120,0.0112,0.0107,0.0101,0.0095,0.0088,0.0083,0.0080,0.0077,0.0063,0.0061,0.0058,0.0053,0.0049,0.0046,0.0041,0.0037,0.0032,0.0029,0.0028,0.0027,0.0025,0.0023,0.0021,0.0019,0.0018,0.0018,0.0018,0.0019,0.0019,0.0019,0.0059
0.0757,0.0743,0.0728,0.0730,0.0683,0.0678,0.0670,0.0661,0.0662,0.0671,0.0666,0.0675,0.0650,0.0636,0.0599,0.0585,0.0565,0.0539,0.0520,0.0486,0.0468,0.0453,0.0446,0.0425,0.0399,0.0389,0.0358,0.0333,0.0318,0.0306,0.0289,0.0275,0.0261,0.0252,0.0243,0.0235,0.0227,0.0217,0.0212,0.0201,0.0199,0.0190,0.0181,0.0175,0.0170,0.0169,0.0165,0.0159,0.0152,0.0148,0.0143,0.0136,0.0130,0.0130,0.0122,0.0117,0.0113,0.0106,0.0105,0.0099,0.0091,0.0084,0.0081,0.0076,0.0070,0.0065,0.0063,0.0059,0.0055,0.0050,0.0047,0.0042,0.0041,0.0036,0.0033,0.0031,0.0030,0.0025,0.0024,0.0022,0.0020,0.0019,0.0015,0.0015,0.0014,0.0014,0.0012,0.0012,0.0013,0.0012
0.0870,0.0886,0.0883,0.0911,0.0888,0.0893,0.0880,0.0884,0.0883,0.0900,0.0904,0.0917,0.0897,0.0893,0.0830,0.0811,0.0785,0.0735,0.0704,0.0655,0.0625,0.0597,0.0587,0.0567,0.0533,0.0512,0.0479,0.0461,0.0437,0.0411,0.0394,0.0367,0.0346,0.0335,0.0319,0.0294,0.0290,0.0271,0.0253,0.0237,0.0222,0.0208,0.0194,0.0194,0.0182,0.0183,0.0180,0.0171,0.0171,0.0167,0.0161,0.0156,0.0153,0.0153,0.0147,0.0146,0.0141,0.0137,0.0133,0.0132,0.0129,0.0122,0.0122,0.0119,0.0114,0.0110,0.0109,0.0107,0.0102,0.0102,0.0094,0.0093,0.0087,0.0084,0.0081,0.0076,0.0073,0.0066,0.0067,0.0062,0.0058,0.0050,0.0048,0.0044,0.0040,0.0036,0.0036,0.0031,0.0029,0.0026
