0.3868,0.3775,0.3806,0.3594,0.3584,0.3490,0.3537,0.3422,0.3199,0.3022,0.2740,0.2434,0.2054,0.1811,0.1614,0.1490,0.1203,0.1095,0.0927,0.0861,0.0783,0.0766,0.0725,0.0690,0.0652,0.0612,0.0581,0.0556,0.0527,0.0502,0.0477,0.0468,0.0439,0.0422,0.0403,0.0386,0.0366,0.0347,0.0318,0.0298,0.0282,0.0261,0.0245,0.0227,0.0209,0.0198,0.0189,0.0177,0.0167,0.0155,0.0140,0.0137,0.0127,0.0123,0.0161,0.0117,0.0160,0.0120,0.0116,0.0129,0.0157,0.0119,0.0119,0.0121,0.0120,0.0122,0.0122,0.0122,0.0122,0.0122,0.0119,0.0123,0.0122,0.0120,0.0122,0.0123,0.0124,0.0123,0.0123,0.0125,0.0161,0.0174,0.0199,0.0204,0.0194,0.0260,0.0272,0.0275,0.0304,0.0310
0.4123,0.4050,0.4018,0.3834,0.3776,0.3635,0.3640,0.3501,0.3317,0.3159,0.2935,0.2718,0.2395,0.2237,0.2057,0.1943,0.1792,0.1734,0.1615,0.1554,0.1443,0.1399,0.1291,0.1208,0.1131,0.1034,0.0964,0.0910,0.0850,0.0793,0.0744,0.0719,0.0666,0.0638,0.0602,0.0576,0.0542,0.0518,0.0485,0.0464,0.0449,0.0422,0.0407,0.0395,0.0380,0.0366,0.0365,0.0355,0.0345,0.0338,0.0326,0.0314,0.0309,0.0301,0.0341,0.0307,0.0335,0.0289,0.0296,0.0322,0.0324,0.0282,0.0279,0.0280,0.0286,0.0285,0.0288,0.0287,0.0290,0.0293,0.0286,0.0293,0.0291,0.0291,0.0291,0.0289,0.0290,0.0284,0.0303,0.0307,0.0334,0.0348,0.0373,0.0378,0.0384,0.0441,0.0451,0.0465,0.0493,0.0500
0.4527,0.4470,0.4438,0.4326,0.4289,0.4184,0.4263,0.4158,0.4054,0.3946,0.3805,0.3641,0.3463,0.3356,0.3205,0.3120,0.2888,0.2772,0.2528,0.2410,0.2208,0.2089,0.1866,0.1740,0.1600,0.1452,0.1342,0.1259,0.1162,0.1081,0.1031,0.0994,0.0948,0.0915,0.0884,0.0860,0.0831,0.0809,0.0774,0.0748,0.0748,0.0726,0.0723,0.0707,0.0702,0.0692,0.0691,0.0697,0.0693,0.0689,0.0688,0.0680,0.0709,0.0677,0.0711,0.0692,0.0708,0.0664,0.0687,0.0686,0.0678,0.0660,0.0620,0.0610,0.0605,0.0586,0.0580,0.0570,0.0558,0.0541,0.0526,0.0516,0.0498,0.0481,0.0461,0.0447,0.0433,0.0427,0.0425,0.0408,0.0402,0.0399,0.0413,0.0408,0.0423,0.0448,0.0453,0.0449,0.0467,0.0457
0.3084,0.3028,0.2954,0.2816,0.2783,0.2691,0.2747,0.2644,0.2555,0.2485,0.2332,0.2198,0.2033,0.1937,0.1825,0.1733,0.1631,0.1585,0.1510,0.1467,0.1410,0.1387,0.1339,0.1307,0.1273,0.1230,0.1193,0.1171,0.1117,0.1085,0.1035,0.1017,0.0961,0.0932,0.0898,0.0859,0.0820,0.0791,0.0754,0.0725,0.0712,0.0689,0.0677,0.0656,0.0642,0.0626,0.0621,0.0620,0.0603,0.0593,0.0584,0.0573,0.0565,0.0558,0.0558,0.0544,0.0546,0.0535,0.0527,0.0528,0.0522,0.0508,0.0500,0.0494,0.0488,0.0477,0.0475,0.0466,0.0459,0.0453,0.0439,0.0436,0.0422,0.0412,0.0398,0.0393,0.0390,0.0374,0.0374,0.0357,0.0358,0.0358,0.0361,0.0370,0.0347,0.0393,0.0401,0.0404,0.0447,0.0533
0.1617,0.1557,0.1469,0.1345,0.1278,0.1193,0.1184,0.1130,0.1064,0.1037,0.1010,0.0935,0.0869,0.0843,0.0811,0.0808,0.0784,0.0808,0.0782,0.0798,0.0815,0.0804,0.0777,0.0769,0.0782,0.0744,0.0734,0.0734,0.0706,0.0685,0.0683,0.0699,0.0698,0.0697,0.0704,0.0697,0.0695,0.0693,0.0672,0.0663,0.0672,0.0650,0.0648,0.0627,0.0627,0.0619,0.0621,0.0616,0.0602,0.0598,0.0594,0.0588,0.0577,0.0569,0.0564,0.0558,0.0565,0.0545,0.0545,0.0541,0.0534,0.0526,0.0525,0.0508,0.0503,0.0495,0.0492,0.0488,0.0475,0.0466,0.0447,0.0450,0.0425,0.0424,0.0406,0.0401,0.0387,0.0366,0.0364,0.0365,0.0376,0.0395,0.0427,0.0478,0.0500,0.0543,0.0615,0.0638,0.0693,0.0763
0.0844,0.0804,0.0775,0.0719,0.0718,0.0696,0.0711,0.0696,0.0700,0.0685,0.0659,0.0592,0.0580,0.0523,0.0498,0.0512,0.0487,0.0474,0.0479,0.0449,0.0442,0.0440,0.0382,0.0371,0.0372,0.0342,0.0338,0.0304,0.0278,0.0253,0.0237,0.0235,0.0223,0.0215,0.0212,0.0206,0.0193,0.0190,0.0184,0.0175,0.0175,0.0167,0.0165,0.0161,0.0158,0.0154,0.0155,0.0153,0.0150,0.0146,0.0142,0.0139,0.0136,0.0127,0.0128,0.0122,0.0122,0.0119,0.0117,0.0113,0.0111,0.0109,0.0106,0.0105,0.0100,0.0097,0.0096,0.0093,0.0092,0.0090,0.0086,0.0085,0.0082,0.0081,0.0076,0.0074,0.0071,0.0068,0.0091,0.0155,0.0207,0.0259,0.0338,0.0473,0.0545,0.0663,0.0833,0.0889,0.1037,0.1224
0.1550,0.1465,0.1422,0.1301,0.1269,0.1211,0.1224,0.1190,0.1165,0.1120,0.1051,0.0966,0.0889,0.0811,0.0738,0.0708,0.0623,0.0575,0.0516,0.0463,0.0398,0.0375,0.0280,0.0265,0.0258,0.0231,0.0226,0.0219,0.0218,0.0204,0.0196,0.0196,0.0181,0.0177,0.0169,0.0169,0.0157,0.0155,0.0140,0.0133,0.0129,0.0120,0.0114,0.0107,0.0099,0.0093,0.0090,0.0090,0.0081,0.0078,0.0073,0.0068,0.0064,0.0058,0.0054,0.0050,0.0049,0.0047,0.0045,0.0042,0.0039,0.0035,0.0035,0.0032,0.0027,0.0025,0.0022,0.0018,0.0015,0.0013,0.0009,0.0009,0.0006,0.0003,0.0002,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0001,0.0001,0.0005,0.0018,0.0038,0.0079,0.0094
0.1956,0.1844,0.1773,0.1604,0.1529,0.1435,0.1427,0.1360,0.1310,0.1254,0.1183,0.1111,0.1029,0.0944,0.0857,0.0807,0.0703,0.0672,0.0631,0.0591,0.0564,0.0559,0.0476,0.0471,0.0460,0.0435,0.0423,0.0402,0.0392,0.0371,0.0345,0.0344,0.0322,0.0308,0.0297,0.0283,0.0263,0.0250,0.0232,0.0218,0.0209,0.0187,0.0181,0.0163,0.0156,0.0148,0.0140,0.0139,0.0132,0.0123,0.0116,0.0108,0.0102,0.0096,0.0091,0.0084,0.0081,0.0079,0.0076,0.0067,0.0065,0.0059,0.0055,0.0052,0.0049,0.0044,0.0042,0.0038,0.0036,0.0035,0.0033,0.0033,0.0031,0.0030,0.0026,0.0026,0.0024,0.0022,0.0023,0.0024,0.0023,0.0023,0.0023,0.0026,0.0028,0.0036,0.0042,0.0049,0.0099,0.0112
0.0967,0.0921,0.0915,0.0846,0.0853,0.0841,0.0868,0.0852,0.0852,0.0850,0.0823,0.0782,0.0762,0.0714,0.0670,0.0647,0.0575,0.0548,0.0512,0.0476,0.0439,0.0427,0.0367,0.0353,0.0338,0.0322,0.0311,0.0290,0.0283,0.0266,0.0248,0.0251,0.0236,0.0227,0.0221,0.0215,0.0197,0.0193,0.0178,0.0170,0.0163,0.0153,0.0146,0.0132,0.0128,0.0116,0.0113,0.0114,0.0103,0.0096,0.0089,0.0078,0.0077,0.0070,0.0066,0.0058,0.0059,0.0052,0.0049,0.0048,0.0042,0.0038,0.0038,0.0034,0.0031,0.0026,0.0026,0.0025,0.0023,0.0021,0.0020,0.0021,0.0020,0.0018,0.0018,0.0018,0.0020,0.0019,0.0019,0.0020,0.0021,0.0022,0.0026,0.0026,0.0036,0.0044,0.0048,0.0050,0.0097,0.0106
0.1048,0.0999,0.0998,0.0937,0.0947,0.0924,0.0966,0.0945,0.0946,0.0946,0.0938,0.0893,0.0894,0.0846,0.0817,0.0797,0.0733,0.0695,0.0650,0.0607,0.0553,0.0536,0.0451,0.0426,0.0395,0.0364,0.0339,0.0306,0.0278,0.0253,0.0231,0.0225,0.0208,0.0200,0.0196,0.0189,0.0182,0.0180,0.0176,0.0174,0.0172,0.0167,0.0163,0.0164,0.0161,0.0155,0.0159,0.0156,0.0154,0.0149,0.0146,0.0143,0.0139,0.0136,0.0134,0.0129,0.0129,0.0124,0.0124,0.0119,0.0120,0.0116,0.0106,0.0108,0.0102,0.0103,0.0100,0.0095,0.0091,0.0093,0.0089,0.0087,0.0083,0.0078,0.0073,0.0069,0.0065,0.0058,0.0058,0.0051,0.0048,0.0046,0.0042,0.0041,0.0036,0.0034,0.0032,0.0026,0.0070,0.0076
