0.1413,0.1436,0.159,0.1732,0.1962,0.1965,0.2083,0.2069,0.2033,0.192,0.1823,0.1679,0.1501,0.1389,0.1282,0.1161,0.113,0.1094,0.1065,0.1042,0.1015,0.0973,0.0959,0.0934,0.0907,0.0879,0.0857,0.0828,0.0808,0.0783,0.0775,0.0747,0.0737,0.071,0.0696,0.0693,0.0671,0.0674,0.0651,0.0635,0.0623,0.0609,0.0602,0.0592,0.0579,0.057,0.0557,0.057,0.0551,0.0539,0.0534,0.0518,0.05,0.0494,0.046,0.044,0.0435,0.0428,0.04,0.0395,0.0391,0.037,0.037,0.036,0.0355,0.0345,0.0336,0.0322,0.0329,0.0318,0.0312,0.0316,0.0311,0.0307,0.0304,0.0296,0.0295,0.0294,0.0289,0.0294,0.0291,0.0292,0.0288,0.0289,0.0299,0.0299,0.0305,0.0313,0.0314,0.0322
0.2502,0.2492,0.2657,0.275,0.2904,0.2825,0.2923,0.2914,0.2928,0.281,0.2767,0.265,0.2517,0.2339,0.2206,0.1978,0.1832,0.1672,0.1567,0.1476,0.1391,0.1308,0.1263,0.1205,0.1149,0.1099,0.1074,0.1029,0.0998,0.096,0.0934,0.0901,0.0884,0.0848,0.0835,0.0822,0.0806,0.0796,0.0772,0.0762,0.075,0.0732,0.0726,0.0721,0.0706,0.0701,0.069,0.0697,0.0685,0.0682,0.0669,0.0658,0.0649,0.0643,0.0614,0.06,0.0591,0.0581,0.0555,0.0541,0.0533,0.0509,0.0497,0.0479,0.046,0.0442,0.043,0.0399,0.0393,0.0376,0.0358,0.0351,0.0337,0.0326,0.0314,0.0295,0.0287,0.0277,0.0263,0.0257,0.0249,0.0243,0.0228,0.0226,0.0224,0.0219,0.0213,0.0217,0.0207,0.0206
0.2862,0.2815,0.2863,0.2879,0.2915,0.2843,0.2823,0.2765,0.2742,0.271,0.2651,0.2567,0.2499,0.2385,0.2335,0.2224,0.2157,0.2054,0.1969,0.1849,0.1758,0.164,0.1571,0.1479,0.1373,0.1285,0.1224,0.1147,0.1078,0.1019,0.0975,0.092,0.0882,0.083,0.0796,0.0779,0.0752,0.0738,0.0701,0.0684,0.0674,0.0647,0.0641,0.0632,0.0619,0.062,0.0613,0.0624,0.0614,0.062,0.062,0.061,0.0607,0.0603,0.0576,0.057,0.0564,0.0559,0.0544,0.0531,0.0526,0.0496,0.0487,0.0475,0.046,0.0436,0.042,0.0389,0.0386,0.0367,0.0353,0.034,0.0327,0.0315,0.03,0.0282,0.0269,0.0259,0.0244,0.0239,0.0229,0.0219,0.0205,0.0199,0.0199,0.019,0.019,0.0188,0.0179,0.0178
0.2669,0.26,0.2599,0.2572,0.2561,0.2453,0.2412,0.2353,0.2311,0.2259,0.2194,0.2114,0.2033,0.1932,0.1853,0.1745,0.1659,0.1547,0.1463,0.1349,0.1255,0.117,0.1111,0.1058,0.1025,0.0973,0.0942,0.0922,0.0899,0.0877,0.0867,0.0855,0.0847,0.0822,0.0809,0.0803,0.0782,0.0772,0.0744,0.073,0.072,0.0689,0.0683,0.0676,0.0662,0.066,0.0644,0.0641,0.0631,0.0633,0.0627,0.0623,0.0614,0.0615,0.0603,0.0602,0.0598,0.0595,0.0591,0.0583,0.0575,0.0567,0.0561,0.0558,0.0544,0.0535,0.0523,0.0509,0.0502,0.0495,0.0484,0.047,0.0458,0.0449,0.0434,0.0421,0.0407,0.04,0.0388,0.0381,0.0375,0.0363,0.0353,0.0345,0.034,0.0334,0.0326,0.0324,0.0316,0.0318
0.2401,0.2298,0.2228,0.2126,0.2033,0.1916,0.1837,0.1746,0.1723,0.165,0.1594,0.1487,0.1384,0.1285,0.1198,0.1107,0.1008,0.0913,0.0857,0.0805,0.0763,0.0723,0.0696,0.0675,0.0656,0.0629,0.0613,0.0603,0.0587,0.057,0.0561,0.055,0.0544,0.0529,0.0521,0.0517,0.0504,0.05,0.0486,0.0485,0.0479,0.0467,0.0466,0.0464,0.0455,0.0455,0.0448,0.0448,0.0447,0.0448,0.0441,0.0441,0.0433,0.043,0.0418,0.0418,0.0416,0.0409,0.0401,0.0392,0.0388,0.0378,0.0368,0.0367,0.0348,0.034,0.0331,0.0314,0.0306,0.0301,0.0288,0.0282,0.0267,0.0255,0.0245,0.0236,0.0222,0.0215,0.0206,0.0199,0.019,0.0178,0.0171,0.0159,0.015,0.0145,0.014,0.0132,0.0127,0.0128
0.104,0.0952,0.0944,0.0909,0.0894,0.0815,0.0795,0.0757,0.0745,0.0726,0.0717,0.068,0.0669,0.0637,0.0612,0.0563,0.054,0.0504,0.0469,0.0441,0.041,0.038,0.0361,0.0348,0.0317,0.0303,0.0294,0.0288,0.0282,0.0278,0.0266,0.0268,0.0263,0.0256,0.025,0.0246,0.024,0.023,0.0214,0.0209,0.0206,0.0186,0.0181,0.0175,0.0167,0.0164,0.0161,0.0159,0.0155,0.0155,0.0153,0.0151,0.0147,0.0146,0.0145,0.0142,0.014,0.0137,0.0134,0.0134,0.0135,0.0128,0.0124,0.0122,0.0118,0.0117,0.0115,0.0111,0.0109,0.0109,0.0105,0.0105,0.0102,0.0097,0.0095,0.0092,0.0088,0.0086,0.0081,0.0078,0.0073,0.0071,0.0064,0.006,0.0057,0.0051,0.005,0.005,0.0044,0.0042
0.1281,0.1245,0.1261,0.1253,0.1267,0.122,0.1209,0.1185,0.118,0.1167,0.1162,0.1122,0.1109,0.1069,0.1055,0.0993,0.0977,0.0932,0.0891,0.0856,0.0799,0.0742,0.0708,0.0677,0.0616,0.0579,0.0537,0.0504,0.0484,0.0462,0.0435,0.0409,0.0395,0.0365,0.0337,0.0329,0.0317,0.031,0.0285,0.0279,0.027,0.0248,0.0248,0.0243,0.0231,0.0226,0.0214,0.0216,0.0207,0.0199,0.0193,0.0172,0.0169,0.015,0.0134,0.0124,0.0115,0.0108,0.0096,0.0085,0.0073,0.0065,0.0057,0.0051,0.0046,0.0041,0.0037,0.0035,0.0031,0.003,0.0023,0.0022,0.002,0.0015,0.0014,0.001,0.0009,0.0008,0.0006,0.0002,0.0002,0.0002,0.0004,0.0004,0.0014,0.0017,0.0027,0.0031,0.0042,0.0049
0.1353,0.1314,0.1315,0.1293,0.1284,0.1207,0.1188,0.1141,0.1134,0.1119,0.1104,0.1069,0.1062,0.1051,0.1048,0.1024,0.1031,0.1013,0.1008,0.1,0.099,0.0964,0.0963,0.096,0.0951,0.0933,0.0919,0.0907,0.0882,0.0869,0.0849,0.0823,0.0803,0.0782,0.074,0.0718,0.0693,0.0675,0.062,0.0602,0.0569,0.0524,0.0499,0.0474,0.0456,0.0412,0.0386,0.0373,0.0352,0.0325,0.0307,0.0271,0.0243,0.0215,0.0191,0.016,0.0144,0.0135,0.012,0.0115,0.01,0.009,0.0082,0.0076,0.0065,0.0058,0.0049,0.0045,0.0042,0.004,0.0034,0.0034,0.0033,0.0032,0.0029,0.0026,0.0024,0.0021,0.0022,0.0023,0.0024,0.0024,0.0024,0.0024,0.0027,0.0028,0.0029,0.0038,0.0045,0.0055
0.1141,0.1124,0.1152,0.1167,0.1178,0.1121,0.1109,0.108,0.1065,0.1068,0.1059,0.1032,0.1026,0.1002,0.0979,0.094,0.0928,0.09,0.0877,0.0857,0.084,0.0816,0.0809,0.0798,0.0778,0.0754,0.0737,0.0723,0.0707,0.069,0.0669,0.0657,0.0639,0.0621,0.0594,0.0582,0.0556,0.0546,0.0504,0.0494,0.0481,0.0454,0.044,0.0433,0.0418,0.041,0.0395,0.0393,0.0379,0.0373,0.0362,0.0356,0.034,0.0325,0.0307,0.0295,0.028,0.0269,0.0255,0.0236,0.0232,0.0217,0.0209,0.02,0.0184,0.0177,0.0165,0.0152,0.0152,0.0138,0.0128,0.0124,0.0115,0.011,0.0101,0.0094,0.0091,0.0084,0.0077,0.0077,0.0072,0.007,0.0068,0.0063,0.006,0.0057,0.0055,0.0056,0.0055,0.0055
0.1034,0.1026,0.1035,0.1032,0.1038,0.1013,0.1008,0.0997,0.1006,0.101,0.102,0.1011,0.1024,0.102,0.1007,0.098,0.0969,0.095,0.0931,0.0913,0.0892,0.0875,0.0858,0.0849,0.0836,0.0813,0.0807,0.0791,0.0775,0.0764,0.0744,0.0732,0.0727,0.0705,0.0691,0.0685,0.0672,0.0661,0.0639,0.0633,0.0621,0.0595,0.0587,0.0581,0.0575,0.0564,0.0561,0.056,0.0551,0.0548,0.0541,0.0535,0.0528,0.0524,0.0516,0.0505,0.0503,0.0502,0.0497,0.0491,0.0497,0.0484,0.0483,0.0483,0.0475,0.0471,0.0464,0.0454,0.0455,0.0448,0.0443,0.044,0.043,0.0421,0.0409,0.0403,0.0396,0.0389,0.0376,0.0374,0.0365,0.0359,0.0342,0.033,0.0321,0.0312,0.0314,0.0309,0.0301,0.0299
